methane,lpg,co,air_quality,flame_val,dht22_temp,humidity,status
3080,3087,2881,835,4041,30,60,2
284,290,132,476,3945,30,59,0
216,325,135,526,4051,28,65,0
293,336,155,387,3960,29,52,0
347,276,129,422,3979,22,79,0
3055,2055,2093,809,3983,28,60,2
275,272,175,450,3942,29,48,0
320,233,110,455,3943,27,58,0
324,265,126,258,4020,23,60,0
319,290,164,423,4003,29,62,0
333,354,166,536,4039,22,49,0
257,231,159,486,4020,30,51,0
361,342,204,420,3978,30,67,0
263,290,120,420,4029,28,60,0
2229,2968,2336,747,3953,31,67,2
315,265,185,466,3977,28,58,0
323,264,174,398,4066,30,57,0
326,222,187,330,3972,25,55,0
581,501,1299,3394,579,56,37,1
353,250,175,417,3985,25,41,0
226,307,143,457,4025,25,54,0
338,257,143,626,4033,29,65,0
328,332,155,271,4008,27,48,0
673,650,1990,2547,478,57,13,1
312,319,170,210,4032,26,61,0
303,265,155,496,4005,28,44,0
312,222,140,448,4009,21,51,0
298,274,195,327,3987,28,68,0
352,264,163,370,4019,30,62,0
321,213,125,439,4001,26,51,0
306,246,143,486,3929,31,53,0
374,328,126,199,4014,25,57,0
350,276,209,512,4060,28,64,0
347,295,168,495,3968,28,54,0
401,274,160,478,4044,23,45,0
404,370,94,371,3915,28,43,0
3446,3055,1917,875,4026,23,67,2
326,284,163,349,3928,25,49,0
2097,3795,3534,907,3951,26,52,2
2262,2369,3221,978,4026,26,49,2
308,287,116,527,3944,28,65,0
279,220,131,339,3873,30,59,0
224,365,115,382,3985,29,53,0
375,299,182,379,4057,29,59,0
3298,2715,3539,725,4038,26,48,2
2669,3124,2809,841,4031,28,75,2
301,287,188,471,3918,23,74,0
218,259,170,238,4002,29,65,0
2749,3384,3223,649,4095,27,43,2
320,316,122,263,4010,31,71,0
277,286,150,454,3969,35,44,0
266,337,144,359,3959,27,53,0
3242,3224,2726,935,3961,26,61,2
219,344,119,396,3961,28,46,0
335,254,120,550,4034,24,55,0
344,310,125,422,4045,23,49,0
231,263,128,378,4003,28,65,0
354,281,200,578,3950,25,64,0
549,621,1515,3117,705,39,31,1
227,251,185,413,3999,27,57,0
354,307,171,487,3927,26,61,0
325,272,152,219,3972,27,54,0
315,347,145,393,4032,24,63,0
242,425,127,219,4001,28,71,0
352,249,124,529,3971,30,53,0
324,230,199,243,4011,27,48,0
297,358,114,469,4029,23,63,0
397,349,179,513,3933,23,68,0
264,327,154,432,4050,22,77,0
318,281,120,421,3920,28,61,0
285,342,126,370,3997,28,63,0
223,299,157,423,3998,27,52,0
355,321,182,335,3949,25,75,0
226,285,175,469,4016,32,56,0
303,271,163,327,4024,22,53,0
270,312,172,528,3963,31,49,0
296,257,128,383,4044,27,48,0
291,291,156,300,3999,25,77,0
2301,3473,3087,782,3950,27,70,2
297,355,179,629,3940,29,67,0
345,263,145,506,3938,26,65,0
233,382,196,453,4018,22,48,0
270,320,159,517,3989,27,68,0
247,240,143,374,4041,25,69,0
304,241,143,442,4025,25,47,0
2546,3271,3678,932,4006,26,55,2
264,315,176,426,4003,26,70,0
352,332,128,353,3976,23,57,0
340,268,156,358,3972,24,80,0
305,279,163,371,4094,31,57,0
3552,2599,2709,731,3986,26,51,2
312,273,157,428,3982,26,65,0
291,233,132,380,3960,25,52,0
338,319,109,284,4012,29,60,0
355,465,1595,2602,561,42,25,1
280,341,203,546,3979,29,77,0
298,304,154,366,4009,31,60,0
354,310,128,365,4071,26,48,0
2098,3429,2658,726,4016,27,54,2
355,247,109,384,3969,25,57,0
330,365,174,420,4050,31,59,0
249,429,133,314,3993,22,61,0
398,209,185,334,4003,31,42,0
358,235,178,379,4071,25,59,0
244,289,84,353,3975,28,53,0
458,606,670,2903,508,76,17,1
2925,3242,1994,902,3968,28,56,2
3037,3540,2805,1039,3974,25,63,2
530,592,1357,3054,720,67,29,1
348,268,154,416,3963,25,39,0
222,271,177,416,4012,25,77,0
334,407,133,457,3979,30,53,0
196,326,173,484,4090,30,69,0
287,295,141,358,4005,25,44,0
326,287,197,461,4026,28,61,0
325,402,164,644,3985,23,58,0
225,315,159,433,4061,29,50,0
254,333,161,347,4011,32,54,0
318,312,163,317,3977,23,71,0
320,252,145,329,3973,27,72,0
275,348,109,339,4000,27,69,0
667,409,1948,2604,604,64,28,1
310,230,202,322,4061,24,63,0
305,268,136,491,3974,23,66,0
244,312,144,240,3966,26,54,0
329,307,168,318,3966,28,41,0
255,351,141,427,4021,25,66,0
2759,2905,2920,895,3996,27,60,2
279,321,109,244,4019,27,52,0
249,241,170,497,4095,28,64,0
529,625,1072,2750,582,82,34,1
2735,3159,2643,762,3995,24,58,2
274,306,140,424,3971,24,68,0
244,325,136,356,3964,27,58,0
283,252,149,372,4058,28,81,0
359,268,187,310,4049,31,61,0
260,293,212,433,4036,25,61,0
359,357,208,348,4041,28,40,0
340,393,171,407,3963,29,59,0
426,699,1565,2895,541,48,21,1
234,270,208,456,4046,26,70,0
242,328,155,362,4033,25,55,0
3063,2621,2277,953,4021,32,55,2
285,243,133,494,3969,26,63,0
2966,2797,2176,923,3933,30,46,2
386,272,210,426,3985,27,71,0
301,352,168,300,4044,25,69,0
202,309,175,317,4051,24,61,0
272,299,139,421,3915,28,60,0
277,350,154,295,3936,26,68,0
742,606,1628,3114,445,58,30,1
284,348,190,631,3987,29,51,0
297,363,123,448,3953,31,76,0
272,271,156,301,4011,24,59,0
256,287,96,337,4095,29,52,0
286,387,141,505,4064,26,61,0
254,292,196,415,3999,29,69,0
315,241,180,339,4057,29,76,0
343,270,147,441,4005,24,71,0
326,307,93,649,3922,28,53,0
328,288,154,346,3994,29,51,0
329,307,119,544,3975,24,55,0
283,238,159,304,3950,25,76,0
221,267,166,638,3938,28,49,0
311,356,167,423,3944,31,73,0
385,367,97,520,3998,24,93,0
2718,2590,3058,1090,3942,25,48,2
172,323,116,518,3974,31,49,0
247,290,165,475,3944,26,64,0
401,405,172,232,4059,24,54,0
2239,3392,2329,793,4042,23,62,2
311,354,145,509,3987,27,65,0
302,244,140,227,3974,26,67,0
649,707,1401,2834,346,71,19,1
291,239,148,402,3968,23,60,0
348,258,131,237,3994,24,75,0
316,269,125,413,4072,23,53,0
357,351,127,318,4095,28,71,0
409,545,1984,2194,427,58,38,1
323,242,195,278,4034,24,63,0
300,324,133,445,4022,29,51,0
612,312,1857,3700,304,59,35,1
215,320,157,505,4012,30,61,0
422,245,126,396,4092,27,56,0
298,316,157,440,3941,28,70,0
355,336,136,498,4023,31,69,0
392,326,148,547,3964,26,49,0
278,230,153,395,4004,30,59,0
359,347,137,384,3975,31,54,0
196,326,116,558,3935,31,71,0
272,262,139,467,4019,26,46,0
252,252,140,517,4058,31,59,0
319,330,171,247,3994,28,58,0
361,229,120,514,4088,26,61,0
329,333,185,317,3976,26,68,0
369,254,164,251,3934,24,77,0
365,301,174,372,4024,26,58,0
231,297,129,489,3988,31,58,0
625,484,1605,2516,222,60,16,1
286,252,147,573,3973,27,58,0
265,293,136,466,4014,30,62,0
202,314,160,505,3897,23,55,0
352,303,115,352,4010,26,58,0
283,213,148,350,4027,31,64,0
347,287,152,362,3991,32,51,0
333,261,126,474,3927,19,40,0
256,237,127,349,3877,24,81,0
644,654,1438,3619,487,70,29,1
269,349,95,423,4080,28,56,0
236,155,147,366,4023,29,53,0
283,351,142,362,3964,32,45,0
222,273,144,402,3975,26,61,0
292,251,148,321,4055,32,76,0
362,302,140,255,3981,25,72,0
299,291,75,521,3946,31,71,0
265,288,139,395,3935,31,64,0
237,296,154,425,3987,28,63,0
406,370,171,384,3979,27,52,0
328,317,140,593,3950,28,63,0
272,249,124,453,4028,32,47,0
287,241,173,543,3920,30,65,0
677,373,1350,2413,168,59,13,1
317,220,160,362,3952,31,62,0
241,288,142,495,3971,26,74,0
311,297,135,300,4057,26,60,0
3023,3291,2330,708,3961,35,73,2
301,256,163,332,4034,25,74,0
276,291,103,446,3963,26,54,0
316,336,134,527,4036,24,66,0
326,256,147,320,3972,27,55,0
159,307,89,419,3952,25,61,0
346,339,217,257,4012,27,49,0
305,349,128,233,3930,29,35,0
386,340,168,537,3957,22,49,0
302,319,142,364,3959,27,62,0
668,495,1144,3141,460,60,33,1
307,310,160,364,3984,29,51,0
347,341,145,386,3955,30,54,0
296,343,166,462,3993,29,57,0
306,357,185,547,4021,29,69,0
233,324,186,366,4001,25,56,0
254,336,128,350,4053,33,63,0
313,268,169,492,3966,26,59,0
254,271,96,470,3954,28,48,0
316,317,140,282,3993,35,52,0
210,314,172,539,3903,23,68,0
274,264,143,602,4016,26,71,0
330,334,170,488,3957,22,43,0
338,356,164,175,4027,28,60,0
307,330,164,391,4034,23,66,0
254,333,150,499,4026,26,47,0
457,420,1614,2926,466,63,46,1
287,249,170,400,4018,29,45,0
324,308,92,291,3989,26,47,0
320,205,128,327,4093,24,53,0
321,309,148,313,4001,30,57,0
236,279,180,546,4030,28,59,0
240,324,161,449,4011,27,47,0
248,239,132,362,4014,26,57,0
689,538,1530,2988,625,67,31,1
3463,3959,2921,794,3901,25,51,2
268,341,162,370,4044,25,54,0
382,299,135,436,4014,23,67,0
286,360,189,436,3952,26,55,0
318,255,166,435,4019,29,66,0
294,295,162,339,4070,29,62,0
231,203,122,298,4037,26,57,0
332,309,185,308,3972,29,65,0
246,292,129,267,4071,30,61,0
352,291,111,342,4084,30,67,0
328,379,144,334,4007,31,75,0
2499,2274,2466,652,3958,22,59,2
322,311,177,377,3964,25,60,0
345,378,126,250,3943,30,73,0
218,391,143,295,3947,31,78,0
272,324,142,469,3939,28,68,0
367,256,142,459,4069,28,42,0
327,320,163,331,4053,27,57,0
283,298,132,447,3896,30,58,0
233,348,143,336,3919,29,72,0
279,292,144,283,4065,22,50,0
261,290,131,605,4014,29,72,0
3342,3364,3161,553,4025,27,39,2
331,337,137,468,4024,23,35,0
279,328,147,302,3974,27,36,0
300,275,150,336,3981,30,78,0
365,345,145,385,4082,28,60,0
302,278,131,388,4010,27,53,0
306,346,152,252,4043,24,50,0
2771,3613,2856,673,4066,27,71,2
3029,3292,3180,691,4093,28,50,2
401,282,179,481,4037,30,53,0
359,331,150,350,4095,27,57,0
3174,2843,2661,775,4054,27,52,2
315,247,152,306,4036,23,56,0
291,267,176,523,3969,30,72,0
286,252,184,510,4054,20,53,0
155,308,200,254,4020,27,59,0
314,323,174,401,3902,29,57,0
252,270,131,453,4095,27,56,0
224,281,159,352,3937,24,66,0
334,363,135,390,3998,27,67,0
318,287,138,266,3969,27,59,0
274,242,140,473,4057,32,59,0
273,306,176,292,4091,29,50,0
319,217,126,456,4071,24,57,0
660,529,1138,2467,615,69,22,1
251,359,153,278,4058,24,53,0
294,337,173,491,3992,29,52,0
515,524,1759,2924,303,63,22,1
331,316,144,368,4065,28,58,0
259,301,174,489,4011,30,66,0
316,340,163,370,3980,24,61,0
269,312,137,383,3961,30,36,0
3177,2947,2407,1025,3968,27,53,2
2904,3523,2459,708,3990,30,52,2
2391,3360,2801,1065,4065,29,67,2
312,250,154,313,3965,29,54,0
384,332,134,415,4015,29,64,0
316,235,129,281,3956,28,53,0
307,286,205,224,3994,25,53,0
304,244,191,551,4002,27,55,0
215,314,162,499,4065,28,70,0
255,316,155,596,3909,32,91,0
221,271,148,289,4043,30,69,0
330,247,166,306,3965,23,60,0
376,271,136,408,3996,24,57,0
341,362,149,352,4051,28,83,0
779,559,1333,3928,111,60,12,1
389,338,166,294,3888,22,63,0
274,353,127,431,4049,18,54,0
313,249,99,354,4025,32,55,0
2895,3316,2867,867,3993,30,64,2
345,268,107,491,4091,22,52,0
268,340,152,419,3950,24,86,0
545,576,1560,3025,362,60,27,1
256,358,121,330,4000,23,65,0
298,404,164,536,3993,26,71,0
484,459,1441,2596,362,60,30,1
273,312,162,423,3916,28,58,0
2663,3265,2916,742,4006,22,85,2
295,390,203,421,4016,30,64,0
276,372,213,483,4008,28,55,0
3373,3463,2810,679,4095,31,64,2
234,304,139,224,3966,28,68,0
283,369,152,452,3997,24,70,0
3494,2349,3078,1005,3982,32,60,2
329,282,148,305,4067,26,71,0
2697,3376,2438,753,4052,24,50,2
312,344,113,509,3984,26,64,0
320,296,114,448,3970,23,63,0
361,200,134,432,3968,30,56,0
321,312,164,282,3939,25,51,0
203,291,153,373,4018,26,65,0
2767,3668,2550,720,3960,28,61,2
255,340,133,460,4017,25,42,0
289,327,151,142,3933,24,72,0
3400,3488,2922,782,3978,27,48,2
284,296,168,354,3981,25,57,0
376,268,126,342,3984,32,60,0
268,290,185,277,3985,26,44,0
306,251,123,356,3998,25,76,0
261,339,140,307,4009,22,69,0
3499,2930,2628,1075,4020,26,53,2
267,311,101,491,4004,22,61,0
329,238,133,463,4047,29,66,0
2748,3360,3333,871,4091,29,61,2
3017,3363,3464,718,3987,29,60,2
416,412,207,329,3976,30,69,0
664,488,1004,3196,519,69,32,1
358,236,158,539,4057,36,52,0
237,265,152,359,3896,28,65,0
337,331,192,494,4026,25,82,0
354,402,203,421,3883,29,44,0
3207,3337,2945,705,3993,32,56,2
274,271,130,219,3890,28,75,0
242,256,155,601,4002,27,62,0
270,290,215,485,3970,31,69,0
378,342,178,362,3915,24,57,0
271,355,160,312,3995,33,61,0
609,467,1048,3161,317,53,40,1
231,319,193,426,4054,28,60,0
290,284,172,382,4014,27,58,0
2700,2882,1892,838,4039,32,50,2
474,279,1333,2928,542,66,32,1
169,287,163,318,4006,31,63,0
282,305,135,380,3936,30,78,0
3185,4072,2868,869,3983,24,81,2
314,365,166,217,4010,28,58,0
288,297,129,381,3964,28,84,0
286,285,119,411,4095,27,68,0
317,261,166,490,4004,28,60,0
405,315,196,541,3966,25,60,0
341,273,78,263,4034,32,59,0
531,739,1781,1866,394,52,22,1
2724,3564,2976,794,4031,32,59,2
303,326,187,354,4072,26,55,0
244,344,168,185,3983,26,74,0
343,314,129,281,4013,35,56,0
3240,3141,2811,955,4016,27,52,2
302,245,161,487,3941,24,67,0
429,423,1262,2718,636,52,17,1
324,272,175,321,3924,30,61,0
296,297,166,442,3999,25,51,0
619,330,1903,3591,769,66,26,1
548,454,1476,3040,309,71,31,1
267,318,131,386,3891,27,58,0
291,230,151,407,3995,28,68,0
2790,2699,2827,682,3991,31,51,2
284,256,99,512,4022,29,55,0
306,410,106,456,3972,24,75,0
303,326,145,362,4073,28,60,0
291,260,124,508,3973,30,85,0
630,681,1097,3050,360,70,27,1
278,236,168,270,3962,26,56,0
340,341,88,359,4041,29,59,0
420,325,172,351,3982,24,73,0
340,309,132,372,3997,31,54,0
396,315,156,414,4057,30,74,0
296,347,107,430,3943,26,67,0
288,340,209,231,3989,32,59,0
192,277,129,461,4040,32,54,0
447,319,105,513,4084,31,71,0
231,303,148,423,4035,27,67,0
259,228,67,507,3927,28,52,0
282,320,202,120,3980,23,59,0
363,390,146,342,4011,18,62,0
282,339,163,348,3972,25,42,0
271,202,143,346,3933,26,49,0
380,354,118,429,4009,28,60,0
583,354,1440,2760,205,63,13,1
4095,3093,2360,824,4032,22,61,2
351,261,150,521,3892,28,79,0
474,497,1544,2409,170,56,37,1
2965,3271,2478,860,4013,30,74,2
726,477,1895,3235,373,74,34,1
342,235,195,389,3932,31,62,0
224,446,152,361,4027,26,60,0
328,344,158,410,4049,25,65,0
314,283,134,456,3968,29,57,0
267,311,158,385,4082,24,59,0
300,389,108,329,3888,29,50,0
260,318,153,413,4020,23,67,0
240,259,92,547,4026,26,53,0
327,294,153,503,4037,23,69,0
270,251,120,427,3916,27,59,0
326,289,143,670,3995,23,70,0
348,321,99,575,4016,32,56,0
644,477,1334,3355,425,69,21,1
338,313,165,235,3849,25,60,0
299,189,149,476,4013,26,68,0
369,306,125,378,3974,22,67,0
3266,3935,2694,940,3944,24,51,2
302,252,172,449,3932,27,65,0
420,306,161,411,4053,32,53,0
324,326,163,374,4095,27,69,0
278,269,121,499,3886,26,41,0
408,266,147,365,4023,29,52,0
602,537,1438,2776,265,71,36,1
256,330,152,336,3943,29,70,0
277,275,200,521,4016,29,70,0
339,207,103,419,4031,20,48,0
287,383,145,457,3952,31,55,0
765,335,1315,2832,538,63,23,1
361,307,160,337,3924,18,72,0
317,289,205,400,4025,28,46,0
2620,3103,2863,816,4002,31,63,2
427,270,185,432,4003,25,70,0
2892,3232,2829,947,4012,26,74,2
215,260,142,553,4000,24,80,0
340,301,106,443,3981,32,62,0
190,256,179,283,3975,31,58,0
343,262,163,431,4022,27,48,0
303,302,158,371,4023,24,58,0
242,264,134,509,3988,22,63,0
297,302,121,391,3920,29,72,0
354,288,115,637,4033,25,62,0
360,308,200,541,4072,22,59,0
540,513,1129,3735,256,59,48,1
758,649,1707,3542,405,77,26,1
2406,2487,2704,812,3974,23,43,2
298,324,164,314,3976,28,64,0
275,362,98,432,3895,27,55,0
263,351,158,376,3924,25,64,0
271,265,111,485,4025,27,65,0
393,333,122,341,4020,26,50,0
303,332,135,502,3919,31,55,0
708,482,2056,2941,162,69,47,1
280,262,198,496,3945,24,58,0
236,305,162,552,3945,30,60,0
325,317,146,354,4040,27,67,0
763,652,1211,2540,0,64,35,1
3038,3330,3451,798,3993,25,57,2
390,293,119,226,3972,25,76,0
273,251,178,444,3994,26,57,0
649,563,1069,2952,456,45,32,1
231,258,112,449,4032,25,46,0
318,327,119,97,4083,24,67,0
609,705,1231,2948,770,70,33,1
232,370,168,435,3923,30,69,0
313,308,156,420,4071,32,59,0
288,221,137,412,4004,30,71,0
238,298,131,485,3985,29,89,0
347,289,221,686,3937,29,57,0
290,344,191,306,3988,24,56,0
669,457,1615,3591,296,70,16,1
411,363,127,292,3928,24,59,0
361,217,155,449,4049,27,59,0
3339,3442,3524,957,3993,26,51,2
295,219,117,262,3992,27,67,0
261,221,133,475,3992,27,40,0
359,299,132,204,3986,23,72,0
316,281,180,471,4009,27,33,0
342,283,107,556,3969,22,72,0
326,231,178,487,3992,24,49,0
193,180,171,205,4013,27,62,0
547,465,1538,3443,54,68,29,1
730,544,1734,2532,210,53,36,1
314,228,125,308,3944,27,80,0
274,288,141,357,3985,28,52,0
325,212,179,319,4028,22,63,0
533,488,1682,2857,421,50,37,1
172,219,156,376,4069,24,53,0
319,388,126,301,3979,28,52,0
328,336,96,288,4014,25,49,0
364,190,115,354,3963,26,69,0
314,287,134,281,3918,31,56,0
404,313,115,335,3993,24,62,0
448,299,132,163,3930,26,59,0
443,207,135,405,3944,31,51,0
239,410,155,354,3954,18,57,0
313,267,198,520,3907,26,67,0
335,280,187,553,3950,28,71,0
338,239,159,448,3985,23,65,0
279,275,143,319,3996,29,82,0
196,246,146,382,3990,28,59,0
232,250,181,585,3941,29,76,0
3472,2931,2935,843,4080,26,57,2
248,294,176,249,4068,25,56,0
301,278,98,441,4030,27,62,0
277,311,109,630,4023,30,40,0
238,338,152,344,4007,30,66,0
356,269,176,327,3940,26,64,0
235,312,184,388,3969,27,52,0
276,333,160,374,3958,31,52,0
606,576,1103,1732,340,72,17,1
251,285,162,409,4024,33,49,0
488,407,1927,3145,315,54,31,1
280,374,163,417,4008,24,62,0
320,281,174,609,3971,25,54,0
2860,3296,3328,808,3972,24,58,2
310,359,105,369,4046,28,68,0
410,357,106,341,4054,27,80,0
240,255,150,254,3992,27,83,0
240,315,113,229,3983,28,69,0
3269,2829,3561,818,4033,26,67,2
3032,2942,2491,940,3958,26,46,2
244,360,146,474,4020,24,57,0
283,246,163,356,4095,26,72,0
262,322,143,483,3972,28,44,0
248,282,119,321,4062,26,69,0
382,294,154,520,4054,26,57,0
272,272,158,364,4062,28,60,0
321,391,194,362,4030,28,48,0
720,633,1699,2870,337,68,29,1
396,329,109,326,3953,30,55,0
283,252,158,554,3933,32,50,0
342,318,127,350,3914,30,64,0
284,245,149,497,3970,27,82,0
346,353,202,661,3999,28,50,0
291,355,156,112,4033,23,69,0
305,254,155,505,4045,29,58,0
208,243,161,367,4013,25,67,0
145,369,194,198,3970,32,40,0
402,273,146,239,4018,28,52,0
3260,2540,2431,893,4045,24,53,2
317,249,149,444,4012,26,58,0
174,254,171,331,3984,27,73,0
650,506,1670,3532,370,66,49,1
202,424,126,288,4026,32,58,0
267,404,110,434,4039,29,63,0
359,340,124,389,4084,25,69,0
313,300,100,304,3985,28,55,0
334,294,130,480,4025,24,55,0
3641,2275,3319,608,4018,28,53,2
223,324,105,488,3998,30,59,0
3048,2829,2115,870,3999,27,55,2
304,303,161,493,3919,29,43,0
364,195,184,407,4014,28,51,0
320,275,217,423,4003,25,63,0
372,373,127,335,4069,26,70,0
3099,2804,2229,1027,4025,23,68,2
312,295,176,475,4038,27,64,0
380,272,143,613,4038,22,49,0
216,242,182,456,3960,28,73,0
609,387,974,2362,623,79,36,1
299,296,172,507,4014,30,56,0
373,346,75,311,4007,29,74,0
323,193,198,576,4022,29,62,0
394,232,149,337,3974,28,65,0
277,331,132,496,3992,34,55,0
314,349,153,421,4014,30,40,0
245,317,101,354,4095,25,62,0
379,284,92,413,3975,28,74,0
3171,3078,3364,768,4051,26,59,2
633,544,1061,4095,223,73,27,1
2621,3773,2982,801,4015,26,63,2
266,337,150,334,3965,31,72,0
225,209,130,261,4023,25,57,0
262,325,163,305,4028,22,59,0
212,184,176,404,3906,24,49,0
326,223,108,197,4049,28,42,0
232,325,215,245,3924,26,54,0
226,272,143,239,4006,26,51,0
224,285,170,340,3985,22,67,0
312,381,158,520,4011,27,66,0
532,379,2159,2652,291,79,36,1
351,325,151,421,4047,24,64,0
235,335,201,150,3924,31,58,0
302,311,183,322,3995,26,40,0
220,271,165,469,4034,28,58,0
312,286,172,345,4003,29,64,0
310,395,175,372,4057,27,50,0
299,248,131,465,3993,27,61,0
3434,2728,2987,819,3928,27,46,2
604,538,1490,3026,557,73,39,1
3250,3709,2741,619,3926,28,48,2
307,329,168,443,4014,31,72,0
369,314,154,401,3923,22,52,0
343,409,204,352,4055,28,56,0
194,333,82,181,3933,25,70,0
315,246,170,479,3927,31,46,0
309,249,132,389,4010,32,58,0
362,267,175,269,3999,31,58,0
271,263,146,532,4082,24,76,0
377,197,150,531,3951,21,79,0
275,208,165,378,4074,28,47,0
243,393,170,474,3883,32,51,0
253,345,176,444,4032,35,54,0
652,492,982,2933,764,63,25,1
251,203,141,258,3984,25,57,0
351,280,144,286,3922,34,55,0
2213,3149,2716,584,3943,30,54,2
261,366,153,423,3909,27,59,0
282,294,77,396,4068,27,55,0
314,277,192,326,3944,22,54,0
368,282,128,421,4030,31,76,0
360,339,120,485,3939,27,51,0
271,215,172,373,3945,28,56,0
224,267,116,590,4000,24,69,0
515,683,1868,2695,298,53,8,1
262,307,106,471,4038,30,69,0
364,344,73,522,3942,26,60,0
254,334,133,401,3970,25,59,0
639,492,1198,2894,438,60,11,1
300,350,164,346,3994,26,72,0
212,276,134,268,4032,23,77,0
610,333,1430,2521,546,66,32,1
275,379,139,464,3902,31,69,0
605,592,2135,3129,580,64,25,1
307,332,152,476,3972,33,41,0
280,283,131,469,3987,24,64,0
249,301,126,572,3964,30,66,0
309,278,123,384,3960,23,52,0
258,367,131,450,4076,31,64,0
223,279,159,482,4027,30,58,0
277,332,121,265,3939,31,64,0
435,245,160,422,4041,26,70,0
310,384,150,375,3955,24,73,0
193,349,159,517,4018,27,69,0
337,227,156,431,4062,27,66,0
211,264,155,547,4003,28,34,0
267,187,169,374,4072,31,60,0
770,572,1754,2984,170,60,22,1
276,316,134,302,3965,30,63,0
350,334,181,451,4068,28,54,0
254,376,140,440,4070,28,65,0
312,341,107,359,3916,27,71,0
562,569,1829,2263,181,71,26,1
337,337,126,332,4040,29,74,0
308,289,111,152,3968,26,81,0
3334,2952,2960,669,3949,25,69,2
272,316,175,302,3941,30,62,0
243,320,165,528,4049,32,49,0
2648,3716,3501,608,4023,31,53,2
330,303,190,512,4036,22,64,0
235,239,128,239,4001,26,51,0
368,249,173,403,4009,29,62,0
319,223,203,511,4013,26,70,0
722,545,2256,2864,308,43,20,1
303,246,133,345,3983,28,41,0
2841,3621,2582,947,4038,26,57,2
2713,1855,2150,867,3939,19,79,2
3421,3243,3131,706,4008,25,71,2
353,306,149,430,4024,24,47,0
280,309,161,407,3939,30,48,0
281,362,117,435,4006,26,57,0
241,319,177,292,3987,24,47,0
582,595,2213,3037,314,62,29,1
200,383,111,309,3969,30,63,0
2621,3383,2561,828,4011,29,70,2
296,256,168,406,4031,22,66,0
388,241,134,461,3970,26,63,0
355,344,138,362,3963,24,50,0
2934,3386,2907,784,3941,21,57,2
248,290,105,335,4011,29,49,0
384,367,231,468,3929,27,79,0
238,290,145,419,3954,29,54,0
3495,3002,3558,969,4015,24,65,2
280,239,145,447,3924,32,67,0
463,590,1292,3002,150,75,48,1
2985,3726,2564,814,3989,33,49,2
312,213,116,498,3974,25,54,0
313,256,105,424,3967,27,60,0
292,340,129,388,3943,30,70,0
313,256,109,426,4095,25,92,0
2577,3600,2667,827,3949,32,59,2
248,344,161,382,4053,26,68,0
2305,2735,2564,742,4066,24,58,2
337,325,151,280,4072,23,62,0
276,311,152,263,3999,22,61,0
539,440,1233,2521,580,73,23,1
248,249,144,402,3990,31,49,0
267,291,139,282,3985,34,57,0
264,312,147,315,4080,26,62,0
243,252,128,443,4025,27,69,0
3552,2795,2485,654,4058,30,65,2
292,341,129,326,4009,25,68,0
273,379,173,453,3964,29,69,0
293,357,181,301,3990,31,45,0
360,335,168,508,3999,28,57,0
222,359,201,470,4032,27,51,0
227,359,149,338,3999,25,41,0
367,252,185,557,4027,21,48,0
354,323,164,481,4013,27,55,0
323,278,167,451,3972,31,63,0
337,310,190,412,3939,24,56,0
309,330,121,463,3907,23,61,0
3069,2993,1805,873,3946,32,58,2
349,250,136,399,4089,27,58,0
284,322,135,711,3981,27,60,0
330,257,161,356,4095,28,60,0
566,551,1374,4095,234,93,31,1
328,341,127,307,4019,26,64,0
330,282,131,553,3984,33,63,0
253,310,148,437,3925,24,68,0
3122,3081,2512,758,4044,20,56,2
315,343,164,305,3984,24,60,0
250,291,172,420,3960,28,73,0
313,224,172,548,3967,26,53,0
257,351,114,576,4032,25,61,0
283,326,175,302,3961,26,71,0
300,324,198,305,3926,28,40,0
369,204,183,339,3994,28,56,0
370,172,127,349,3906,26,52,0
214,275,151,335,3997,25,55,0
290,289,174,179,3967,28,50,0
340,252,150,385,4013,30,87,0
309,288,190,209,3940,30,59,0
3345,3273,2121,847,4036,23,63,2
259,222,132,393,3916,22,66,0
302,321,188,404,4076,28,38,0
315,268,149,565,3992,26,65,0
279,372,142,407,3991,24,52,0
3263,2844,3426,787,4070,24,75,2
312,221,107,186,4035,28,60,0
3082,2696,3430,676,4059,30,60,2
353,224,189,489,4095,23,41,0
300,328,161,500,3960,24,57,0
321,320,159,392,3915,27,67,0
263,363,149,512,4072,26,56,0
298,275,142,592,3986,32,71,0
265,238,130,384,3984,25,40,0
302,312,145,211,4076,27,75,0
336,229,162,300,4059,29,67,0
383,277,148,326,3987,27,66,0
276,271,156,391,4041,30,59,0
280,333,126,350,4030,26,79,0
347,343,143,404,3991,26,61,0
267,347,99,562,4024,30,74,0
248,321,162,268,3956,27,43,0
250,168,115,326,4054,31,75,0
285,263,121,643,4056,30,65,0
268,309,187,559,4036,24,62,0
356,246,170,318,4052,27,47,0
371,278,208,571,3983,27,50,0
212,362,146,262,4007,25,52,0
289,311,149,277,4034,21,53,0
2371,3121,2155,724,4078,24,51,2
266,339,154,444,3963,27,61,0
327,284,160,330,4059,23,68,0
280,292,98,450,3961,31,57,0
318,350,158,419,4009,33,67,0
261,310,176,259,4011,27,79,0
355,315,162,284,3979,35,69,0
301,305,149,343,4057,24,42,0
325,282,152,518,3939,26,56,0
236,248,163,423,4056,30,76,0
2161,3533,2396,797,4012,30,24,2
304,313,170,315,4005,25,54,0
330,320,144,569,3940,30,73,0
